Feature	lfc_(Intercept)	lfc_statussc	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_statussc	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_statussc	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_statussc	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_statussc	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_statussc	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_statussc	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes	Description	Ontology	Definition
GO:0005975	0.0146404066204265	-0.00708610101476013	-0.00226140123839958	0.132244610283043	0.0147402221380763	0.0451923401266692	0.046516197229596	0.0855651829253367	0.0678466105855249	0.00191357935814444	0.0908097641274273	0.0910371119297704	0.074720818774355	0.0600908808147652	0.171102382065863	-0.10444296264185	-1.18176506700638	1.45628183878413	0.161914430561543	0.604815911655664	0.77409744372005	0.864299817645779	0.916912554071248	0.238568976759004	0.146733922192107	0.871521172764618	0.545921800162555	0.439700481321604	0.956539361863872	0.999238560901743	0.945516987146121	0.436481096599977	0.948587802449391	0.754562016866801	0.908454166000486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	carbohydrate metabolic process	BP	The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. Includes the formation of carbohydrate derivatives by the addition of a carbohydrate residue to another molecule.
GO:0003723	0.0148788339562321	-0.00692187292225319	-0.000301269123094764	-0.00374198127068936	-0.0165826494511217	-0.000715589744187263	-0.00391345686696432	0.0691722148059735	0.0527359555994988	0.00148883905540419	0.0681857120419225	0.0704808540822652	0.0570857444121295	0.047257492287249	0.215098417738493	-0.131255285764064	-0.202351706184235	-0.0548792578185395	-0.235278781266845	-0.012535349263751	-0.082811352815271	0.82988895266159	0.895692770056775	0.839827936304954	0.956284236141838	0.814210230237639	0.990009808951842	0.93407649824162	0.939506371619907	0.999238560901743	0.995269718578933	0.976575359759646	0.923985853782375	0.996379845256089	0.999009451395739	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	RNA binding	MF	Interacting selectively and non-covalently with an RNA molecule or a portion thereof.
GO:0005737	0.0296334246230683	-0.0126954602069138	-0.000319188324841843	0.00867792543495022	-0.0331666355050718	-0.0484011122082196	-0.000598113207063797	0.0695837527261913	0.0525948180153634	0.00149605590259189	0.068264016644031	0.0707758523762573	0.059523481366985	0.0475368427167137	0.425867008634535	-0.241382339286836	-0.213353207115359	0.127122983111323	-0.468615133432119	-0.813143167984552	-0.0125820978609819	0.670619209589775	0.80948260850518	0.83124816418748	0.898958649764033	0.639806648703702	0.417011122431201	0.989972554089783	0.854891457470164	0.999238560901743	0.995269718578933	0.960957490385301	0.827805758589334	0.645816730035779	0.999558087157893	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	cytoplasm	CC	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.
GO:0006412	0.0981750698997535	0.0258379044962716	-0.000772288514933198	-0.142934687852488	-0.10331222858715	-0.0251392336756373	-0.0358077319340756	0.0853833463113063	0.0604639065540998	0.00175765516709986	0.0824759838317416	0.0792981373943705	0.0661725960994702	0.0524065910273398	1.1498152056703	0.427327739287789	-0.439385682350581	-1.73304616946537	-1.30283297920796	-0.379903995875395	-0.683267719424743	0.251462732398266	0.669556685454755	0.660811421638238	0.0844823480595467	0.193987669348044	0.704381514124856	0.495153374309429	0.540040673583004	0.999238560901743	0.995269718578933	0.35354510764609	0.454575350020322	0.860197854269587	0.908454166000486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	translation	BP	The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.
GO:0005525	-0.0485879387305613	-0.0185120518783133	6.48040939717634e-05	0.0249020594453325	0.0507396665934699	0.0759201993857318	0.0181925000277817	0.0736990215590297	0.0547880441234501	0.00153392859364166	0.0727729360606412	0.0733713998829397	0.0603608111984859	0.0495289396147732	-0.659275221064427	-0.337884882997491	0.0422471386480341	0.34218846721509	0.691545570541416	1.25777301328973	0.367310509154436	0.510405422631122	0.735770674298672	0.966339828729574	0.732534259798045	0.489948582559596	0.209801234950982	0.713738906230277	0.766475234891568	0.999238560901743	0.995269718578933	0.885551598453444	0.733402992164453	0.406814997936976	0.96014356017526	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	GTP binding	MF	Interacting selectively and non-covalently with GTP, guanosine triphosphate.
GO:0003735	0.102006570432503	0.0252695911248831	-0.00078539769666937	-0.147245481616865	-0.107084635378663	-0.0279833748315163	-0.0366518196568203	0.0862955880864498	0.0608533960321409	0.00177044576590492	0.0831570050569968	0.0799014601017814	0.0666735798470569	0.0528012135374065	1.18206008782644	0.4152535893237	-0.443615789760119	-1.77069245718916	-1.34020874264694	-0.419707099809364	-0.694147297028595	0.238452147636694	0.678359139422509	0.65775438841191	0.0779903435530208	0.18155370801309	0.675107157394423	0.488318859870681	0.525667997250353	0.999238560901743	0.995269718578933	0.344439919553034	0.436333303381011	0.842537323423758	0.908454166000486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	structural constituent of ribosome	MF	The action of a molecule that contributes to the structural integrity of the ribosome.
GO:0003700	-0.0785107864537795	0.0216040942270493	-0.00172839930072393	0.211739565210421	0.173738083550139	0.035253910623477	0.0760142241805804	0.0804265466911085	0.0652841823867782	0.00182714205763139	0.0831794761723846	0.0967295807226623	0.0615175498394423	0.0562340144878538	-0.976180001303713	0.330923869108986	-0.945957810726846	2.54557464117234	1.79612154060991	0.57307078574306	1.35174813452095	0.330042591116158	0.741015535773947	0.345203216295269	0.0115910732476105	0.0738410049764106	0.567179389844183	0.177837773826245	0.610936827933953	0.999238560901743	0.963919655313561	0.125759794715404	0.265008731053007	0.7731268807099	0.78992936325421	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	DNA binding transcription factor activity	MF	Interacting selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene in order to modulate transcription.
GO:0005840	0.100587166411777	0.0262752470400628	-0.000817562154882862	-0.144732734750131	-0.105837965625295	-0.0255749078218636	-0.0350732382928933	0.0859160668597172	0.0608138522052836	0.0017664154930273	0.0831451693827354	0.0796876897190317	0.0664971421465659	0.0527002031305813	1.17076083773731	0.432060231135628	-0.462836834317908	-1.74072331350838	-1.32815954381995	-0.384601608374298	-0.665523778077067	0.242955767043361	0.666118887710877	0.643936734010348	0.0831238646649583	0.18549540285902	0.700902440321365	0.506409532702952	0.532121324084467	0.999238560901743	0.995269718578933	0.35354510764609	0.442905801303908	0.85818257043914	0.914080769680004	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	ribosome	CC	An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins.
GO:0006508	-0.050686862318038	-0.01238117319604	-0.000967289614151969	0.0803623104726347	0.0946779758333381	0.115876229671953	0.0335936025709475	0.0745152180304871	0.0545200745156271	0.00153810656896557	0.0718697642252292	0.0752641446707106	0.0640607595315349	0.0496792927902369	-0.680221619928697	-0.227093842149669	-0.628883351562893	1.11816577303344	1.25794262656628	1.80884882601043	0.676209355732805	0.497076101982676	0.820560703372507	0.530074895951198	0.26471018449197	0.209739998242869	0.0718335009519254	0.499614781540621	0.757314807971983	0.999238560901743	0.995269718578933	0.579092093579753	0.475680717743008	0.194562022058823	0.908454166000486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	proteolysis	BP	The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.
GO:0009058	-0.00612058530279918	-0.0197875124816183	-0.00039389385204048	0.0462843874538368	0.0180456714404152	0.0074624402828421	0.011221116700892	0.0711922098188663	0.0549335365535115	0.00153486964335724	0.0708118130014626	0.0745890009169289	0.0611185783940201	0.04927053920934	-0.0859726832243546	-0.360208239321039	-0.256630166441308	0.653625228503623	0.241934752022125	0.122097739818704	0.227744954306587	0.931565970700285	0.719035426798779	0.797703030511661	0.514032775886042	0.809055069631213	0.902932563873137	0.820055083291476	0.978566457360011	0.999238560901743	0.995269718578933	0.773714109668387	0.921877978808382	0.961695214481944	0.985415188861604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones.
GO:0003676	-0.0391917557359837	0.0310203669476627	-4.58663434034144e-05	0.0547369582416106	0.00312907151268215	0.0162607418901013	0.00708387811670224	0.0711870562432406	0.054963687747493	0.00151739563494842	0.0720722083172422	0.0723450063319073	0.0609028982859931	0.0489186404194965	-0.55054609368968	0.564379287834041	-0.0302270168353116	0.759473859891645	0.0432520732436801	0.266994549483387	0.144809382598437	0.582500931247756	0.5730683739295	0.975913281405924	0.448378481901801	0.96553964830622	0.789722332564276	0.884993349526117	0.812453851146128	0.999238560901743	0.99614862119046	0.727918009345186	0.987622526057137	0.905605045155673	0.992144831679217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	nucleic acid binding	MF	Interacting selectively and non-covalently with any nucleic acid.
GO:0022857	-0.073648451299499	0.00749469869516236	-0.000697477637058244	0.155073295804295	0.138655269816268	-0.0330762231019948	0.0760382170061549	0.0845337399427589	0.0647711010648451	0.00186871267539806	0.0794735651519569	0.0954261621601312	0.0647900804825359	0.055238726979792	-0.871231431962779	0.115710534049114	-0.373239635092469	1.95125631406856	1.45301106821833	-0.510513690609019	1.37653818550113	0.384573232134884	0.907987027709818	0.709327858170736	0.0522902770676795	0.147639097819411	0.610201166320198	0.170048079016016	0.670926613918591	0.999238560901743	0.995269718578933	0.287656980635523	0.384263507530573	0.801502861569638	0.780076374463143	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	transmembrane transporter activity	MF	Enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other.
GO:0006281	-0.0447811489506524	0.017026083035145	-0.000124215915359189	0.0436625308003331	0.0354802150669358	0.0326084354948643	0.0207385817475886	0.0743190253406509	0.0575498768437525	0.00159769169701464	0.0752091379502139	0.079892636068287	0.0630981438771226	0.0513473071106353	-0.602552963327926	0.295849165435587	-0.077747112031246	0.58054821515487	0.444098690605347	0.516789139762431	0.403888400669275	0.547423885877228	0.767623071291054	0.938099561768325	0.562136479942477	0.657405768414642	0.605820133433145	0.686685331686665	0.792592351668272	0.999238560901743	0.995269718578933	0.799947060539825	0.837712577945881	0.797130992024307	0.951223887509867	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA repair	BP	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.
GO:0006260	-0.0183579628794897	0.0476678838203227	0.000314877843561915	-0.0120483217803144	-0.0244469012282586	-0.019808763254797	-0.00928555087461254	0.0799812228405715	0.0593507298819722	0.00162294243575988	0.0783987981471876	0.0805106082022499	0.0679753323811394	0.0537812610435161	-0.229528409637885	0.803155814850423	0.194016643242486	-0.15367992960421	-0.303648199586889	-0.291411053994245	-0.172654019159188	0.818670530139882	0.42274762063559	0.846341066132215	0.878002347755511	0.761681603109414	0.771010291785032	0.863081402454303	0.93787758284591	0.999238560901743	0.995269718578933	0.949861905900343	0.900599925215176	0.899399044999958	0.987807190491907	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA replication	BP	The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA.
GO:0008757	-0.0121269259180303	-0.0131234047983913	-0.000797283358009383	0.0955369631081771	-0.0207833430659895	-0.00167185633490104	0.0449189988688327	0.071990126704516	0.0546924184783432	0.00157122614679739	0.0719981773159839	0.0736776513312945	0.0607810687388378	0.0487423789027361	-0.168452626397025	-0.239949250069968	-0.507427501530874	1.32693585684658	-0.282084766417653	-0.0275062016774438	0.921559428982059	0.866381274604745	0.810592012037493	0.612360886641872	0.185899248706899	0.778142497889545	0.978080815416464	0.357763348054681	0.957149883715778	0.999238560901743	0.995269718578933	0.481951505280178	0.909144596150368	0.987130493840866	0.89740441768609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	S-adenosylmethionine-dependent methyltransferase activity	MF	Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a substrate.
GO:0005515	-0.138420311285073	0.00298499462748864	-0.000768846966955679	0.213797175574183	0.139353679983697	0.160431468597929	0.0678447873845269	0.0860148436338946	0.0648320001598356	0.00187571108914091	0.0836656420504686	0.080017018240792	0.071252408770209	0.0550509320508515	-1.6092607442761	0.0460419950044652	-0.40989626355934	2.55537602215754	1.74155052321927	2.25159361440432	1.23240034014061	0.108986835318909	0.96331835527481	0.682279094233864	0.0112789625697491	0.0829785579269315	0.0253313071241738	0.219109061494185	0.354054821165008	0.999238560901743	0.995269718578933	0.12453301613776	0.279123213671775	0.0892061228369123	0.831111155130171	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	protein binding	MF	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules).
GO:0007165	-0.258118628053125	0.0260278169092831	-0.00126797387617944	0.445489134926963	0.277647068321846	0.13339311073578	0.176319446203361	0.125603122805954	0.0913766118522716	0.00276570762985153	0.113842136836717	0.119895119829791	0.0882926252987505	0.0786422142896127	-2.05503352374363	0.28484112489706	-0.458462732102852	3.91321831534069	2.31574953772938	1.51080693641656	2.24204579939771	0.0410516918306845	0.776032604376582	0.647070545615081	0.000121274111683306	0.0214887204624787	0.13226614134923	0.0259515831523354	0.205477401509853	0.999238560901743	0.995269718578933	0.00463304992075973	0.125888771741117	0.299112707605427	0.329129199844145	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	signal transduction	BP	The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell.
GO:0006351	-0.12789663816308	0.00441232185248431	0.00025592649078258	0.0591246520179288	0.153212810078154	0.176791663187487	0.0310118444658612	0.0936197860942411	0.0613631797542805	0.00175532907775892	0.0831839228946749	0.0875602913827218	0.0753136676836085	0.0561424715181004	-1.36612828867538	0.0719050393110784	0.14579972155952	0.710770182031337	1.7497978553825	2.34740477558716	0.552377614082467	0.173287201098083	0.942742509996065	0.884212392057328	0.477976089636044	0.0815411436346968	0.0197884686849094	0.581247874899309	0.432562528788713	0.999238560901743	0.995269718578933	0.747360365021274	0.277316625716925	0.0736963407174105	0.935679469284737	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	transcription, DNA-templated	BP	The cellular synthesis of RNA on a template of DNA.
