Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0240381,151,82,0.0066284643088579,0.414615951998299,0.407987487689441,0.00181687604973613,g2+
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0240662,151,82,0.0341343102485083,0.321535273017132,0.287400962768624,0.0317630544220933,g2+
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0304937,151,82,0.0255389675038087,0.307461700665491,0.281922733161682,0.0359909852809444,g2+
data1 - s__Anaeromassilibacillus_sp._An200,data2 - HMDB0002466,148,80,-0.000103867452832227,0.316489340923038,0.316593208375871,0.0200725143595986,g2+
data1 - s__Anaeromassilibacillus_sp._An200,data2 - HMDB0004482,148,80,0.151890935467817,0.310208295277359,0.158317359809541,0.234326406502523,g2+
data1 - s__Anaeromassilibacillus_sp._An200,data2 - HMDB0006236,148,80,-0.327435206943324,-0.0163270570253579,0.311108149917966,0.0217297246974277,g1-
data1 - s__Anaeromassilibacillus_sp._An200,data2 - HMDB0251316,148,80,0.0375492182174767,-0.326015739648461,0.363564957865938,0.00767592457787414,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0000687,151,82,0.140810987601222,-0.338861475011786,0.479672462613008,0.000386178308883656,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0002285,151,82,-0.323851540715372,-0.372647099512941,0.0487955587975685,0.690137183827607,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0010363,151,82,-0.38169712483135,-0.390517447514533,0.00882032268318317,0.940697654245339,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0028823,151,82,0.13304023769833,-0.343615494740392,0.476655732438723,0.000413782514351091,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0029135,151,82,0.109862547226458,-0.362702417999567,0.472564965226025,0.000433496400612965,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0040121,151,82,-0.316330657958301,-0.29859416677589,0.0177364911824115,0.888196402287391,g1-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0059772,151,82,-0.165874162126478,-0.317441880804737,0.151567718678259,0.246788930342228,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0240381,151,82,-0.347925730419639,-0.347916463580488,9.26683915120075e-06,0.999939627586155,g1-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0240662,151,82,-0.378602525271437,0.0354078369546184,0.414010362226055,0.0018478287960515,g1-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0304910,151,82,-0.372721895127432,-0.392303255187739,0.0195813600603075,0.869236546345572,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0304937,151,82,-0.389975089765142,-0.405736679628597,0.0157615898634547,0.893089193239247,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0304943,151,82,-0.259660321711068,-0.349592372387183,0.0899320506761155,0.476345929113672,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000122,140,80,0.168554192971269,0.395967639996269,0.227413447025,0.0808148388447301,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000421,140,80,0.0228588442726084,0.304118767161243,0.281259922888635,0.0409103432851705,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000501,140,80,0.0226316865170132,-0.408261036600329,0.430892723117342,0.00136152713989168,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000621,140,80,0.108318565375508,0.36328309690722,0.254964531531712,0.0562448297901117,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000955,140,80,0.23292493424558,0.41747209517104,0.18454716092546,0.14545340991673,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002123,140,80,0.354113622545375,0.192483313847726,0.16163030869765,0.218602940975747,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002157,140,80,-0.070813701851354,-0.493386337269668,0.422572635418314,0.000977173255923836,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002340,140,80,0.346453173053537,0.354128675392928,0.00767550233939085,0.951018725368909,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002579,140,80,-0.0384257378023159,-0.311227060647162,0.272801322844846,0.0465729290501102,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002829,140,80,0.400287541152564,0.462499925407159,0.0622123842545954,0.591215927058348,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0003099,140,80,0.339189492939305,0.203042316388223,0.136147176551082,0.301135602616077,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0004193,140,80,0.429496101140158,0.454662452298876,0.0251663511587175,0.826150697211642,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0005886,140,80,0.335909954867956,0.318214008784724,0.0176959460832322,0.889346343540501,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0006203,140,80,0.402862185639211,0.494499893382522,0.0916377077433108,0.419676900412005,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0006236,140,80,0.206749343424269,0.462302467969887,0.255553124545618,0.0414164704401232,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0010327,140,80,0.394949435337897,0.563155568951962,0.168206133614065,0.122792824972434,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0010338,140,80,0.39261140396474,0.499234110834007,0.106622706869267,0.348957067242506,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0010410,140,80,0.438542453862089,0.547826804242893,0.109284350380804,0.309170320731205,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0011587,140,80,0.0494912563305931,-0.397332906255959,0.446824162586552,0.000967070552593929,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0013751,140,80,0.208181480092251,0.392670688381298,0.184489208289047,0.152698462723956,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0029200,140,80,0.2059087727479,0.408498513875525,0.202589741127625,0.114310889266597,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0032036,140,80,0.367358688663569,0.36510885742352,0.00224983124004841,0.985445043599429,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0033830,140,80,0.416456787282634,0.384210549905746,0.0322462373768879,0.787422251161193,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0041706,140,80,0.290244443589924,0.471741504581298,0.181497060991374,0.133924019430945,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0041734,140,80,0.423150352647977,0.549359150893675,0.126208798245697,0.243993873730774,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0041785,140,80,0.424062773638227,0.316546053835093,0.107516719803134,0.380790402197524,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0059747,140,80,0.318469295421171,0.375005728898879,0.0565364334777078,0.651702434731124,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0059990,140,80,0.256652489057716,0.32203626098952,0.0653837719318047,0.616181391827801,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0060016,140,80,0.23470410585861,0.342460775080067,0.107756669221457,0.408531578216021,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0061117,140,80,0.319086389153328,0.272591632584034,0.0464947565692947,0.720457176728148,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0061679,140,80,0.285505720438861,0.329032325654084,0.0435266052152229,0.735706310308163,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0062775,140,80,0.259652370754689,0.323516298747194,0.0638639279925048,0.62391919647975,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0094728,140,80,0.256199871324312,0.355947062606353,0.0997471912820403,0.439099232663985,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240259,140,80,0.0238588220528169,-0.334147763500438,0.358006585553254,0.00912670086121303,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240371,140,80,0.21891050847489,0.378426083662349,0.159515575187458,0.217330161700478,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240372,140,80,0.162341611267936,0.456577794767546,0.29423618349961,0.0208200977555195,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240474,140,80,0.269504446539832,0.377100853551167,0.107596407011334,0.398138700105106,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240481,140,80,0.316128264698237,0.554251104012839,0.238122839314602,0.0369479511826385,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240652,140,80,0.346315076287186,0.440477731562628,0.0941626552754419,0.433420149491608,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0244060,140,80,0.0348207094882895,0.311172104137902,0.276351394649612,0.0438961442348593,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0245498,140,80,0.421165271168813,0.505663224829423,0.0844979536606102,0.449223586063391,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0252816,140,80,0.307534513726658,0.41575883501378,0.108224321287122,0.381164260865632,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0302502,140,80,0.0205570777285071,0.314071101305909,0.293514023577402,0.0325278476928303,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0304926,140,80,0.252010185614384,0.325412009198506,0.0734018235841218,0.573711969230072,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0304930,140,80,0.386521522533171,0.395599186678027,0.00907766414485622,0.940022391289773,g2+
data1 - s__Anaerotignum_faecicola,data2 - HMDB0006344,149,81,0.155008260218423,0.328251575013824,0.173243314795401,0.188098517359108,g2+
data1 - s__Anaerotignum_faecicola,data2 - HMDB0010357,149,81,-0.0582831462212925,-0.352152508619581,0.293869362398288,0.0273042531958159,g2-
data1 - s__Anaerotignum_faecicola,data2 - HMDB0013240,149,81,0.122543015176832,0.347356129398957,0.224813114222124,0.0879989396372534,g2+
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0013067,150,82,-0.322113749740374,0.0591396104106398,0.381253360151014,0.00482220385287691,g1-
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0013078,150,82,-0.0769403831770751,-0.329862305895845,0.25292192271877,0.0569398581371043,g2-
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0030055,150,82,-0.305934591128609,-0.0611354976220747,0.244799093506534,0.067730925018632,g1-
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0035822,150,82,-0.317599511379633,-0.0684678832369045,0.249131628142728,0.0619529621290533,g1-
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0038304,150,82,-0.321831800428771,-0.122684709089832,0.199147091338939,0.131529607561981,g1-
data1 - s__Bacteriophage_sp.,data2 - HMDB0000672,122,65,0.00504354337101148,0.320506244795939,0.315462701424927,0.0367242155934346,g2+
data1 - s__Bacteriophage_sp.,data2 - HMDB0001514,122,65,0.0439354770306948,0.408900044135014,0.364964567104319,0.0127006724010659,g2+
data1 - s__Bacteriophage_sp.,data2 - HMDB0060018,122,65,0.0650651688476264,-0.315472221315403,0.38053739016303,0.012375174686329,g2-
data1 - s__Bacteriophage_sp.,data2 - HMDB0240527,122,65,0.0410181060443969,-0.34602107974895,0.387039185793347,0.0102784765009714,g2-
data1 - s__Bacteriophage_sp.,data2 - HMDB0240607,122,65,0.115146516340665,0.302938099446707,0.187791583106042,0.2082679137083,g2+
data1 - s__Bacteriophage_sp.,data2 - HMDB0303797,122,65,-0.0793478455753639,-0.357690576468599,0.278342730893235,0.0598829656031987,g2-
data1 - s__Bacteroides_fragilis,data2 - HMDB0000036,151,80,-0.18560880037959,0.335951145199519,0.521559945579109,0.000131353018459457,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0000138,151,80,-0.210636445062654,0.352868883301133,0.563505328363788,3.38447233767525e-05,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0000765,151,80,-0.0600224616590458,0.343529978730169,0.403552440389215,0.00291907610272135,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0000933,151,80,-0.00824713172177645,-0.332079732369522,0.323832600647745,0.0164952464845523,g2-
data1 - s__Bacteroides_fragilis,data2 - HMDB0029618,151,80,0.0347874448972611,0.322102725661997,0.287315280764736,0.033231406570585,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0031233,151,80,0.170062207940938,0.354339143666944,0.184276935726006,0.157399880615034,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0034091,151,80,0.00965975890931507,-0.37648916109283,0.386148920002145,0.0038925941900243,g2-
data1 - s__Bacteroides_fragilis,data2 - HMDB0060121,151,80,-0.314377157793043,-0.0138627200691845,0.300514437723859,0.0266156149178427,g1-
data1 - s__Bacteroides_fragilis,data2 - HMDB0114746,151,80,0.023515239623427,-0.323235701637077,0.346750941260504,0.0106696488877045,g2-
data1 - s__Bacteroides_fragilis,data2 - HMDB0296866,151,80,0.0560288277250491,0.338608588529349,0.2825797608043,0.0348883489022944,g2+
data1 - s__Bacteroides_ovatus,data2 - HMDB0000036,147,75,-0.0456280122327752,0.310244636750508,0.355872648983283,0.0111163855466119,g2+
data1 - s__Bacteroides_ovatus,data2 - HMDB0000933,147,75,0.118682859360062,-0.344583975539529,0.463266834899591,0.00091528046524636,g2-
data1 - s__Bacteroides_ovatus,data2 - HMDB0003441,147,75,0.054252624753035,0.320047270606676,0.265794645853641,0.0546257927014133,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0000036,147,73,0.100977625113506,0.484446441721469,0.383468816607963,0.0033496129502788,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0000138,147,73,0.0430700167379836,0.417867743918905,0.374797727180921,0.00579698831636133,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0000765,147,73,0.0222799103813079,0.331640572821277,0.309360662439969,0.0269260154895146,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0013240,147,73,-0.00193771868597915,0.341011836263705,0.342949554949684,0.0142324051323504,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0114767,147,73,0.022265131904513,0.402071435735333,0.37980630383082,0.00557691174008901,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0302281,147,73,-0.04457715437079,0.309848495423878,0.354425649794668,0.0122471169750407,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0304944,147,73,0.0501412492423527,0.387905825436272,0.337764576193919,0.0137053619419794,g2+
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000036,149,77,-0.0191604168725474,0.450070299921001,0.469230716793548,0.000413080091128393,g2+
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000126,149,77,0.0682834725559377,-0.316518814525106,0.384802287081043,0.0054993366704903,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000138,149,77,-0.0514016486296255,0.392742961844704,0.44414461047433,0.00107914631432915,g2+
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000518,149,77,0.0324505241088647,-0.330024988227447,0.362475512336311,0.00853470854886984,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000765,149,77,-0.0865757583458647,0.311093205564499,0.397668963910363,0.00419623962125026,g2+
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000933,149,77,-0.0664956740603054,-0.386080063386347,0.319584389326042,0.0169961338791607,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0002586,149,77,-0.0565598406736199,-0.331318361383461,0.274758520709842,0.0437939341059483,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0034091,149,77,-0.0161472023379605,-0.312513406165691,0.296366203827731,0.031346108203689,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0039539,149,77,-0.00789860418689936,-0.305287465399066,0.297388861212167,0.0312021994916498,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0114746,149,77,-0.0208349133196857,-0.315479333707849,0.294644420388163,0.0321253600783939,g2-
data1 - s__Bacteroides_uniformis,data2 - HMDB0000126,148,79,0.100327634559404,-0.303914995609938,0.404242630169341,0.00342324109318848,g2-
data1 - s__Bacteroides_uniformis,data2 - HMDB0000933,148,79,-0.00305360345560866,-0.405417131676523,0.402363528220914,0.00256407396939196,g2-
data1 - s__Bacteroides_uniformis,data2 - HMDB0010363,148,79,-0.331602973780907,0.0956349586206023,0.427237932401509,0.00186472623623257,g1-
data1 - s__Bacteroides_uniformis,data2 - HMDB0034091,148,79,-0.0361832119203419,-0.382445487796129,0.346262275875787,0.00960893466875712,g2-
data1 - s__Bacteroides_uniformis,data2 - HMDB0240381,148,79,-0.310804204716165,0.0331859418575458,0.343990146573711,0.0122717837728641,g1-
data1 - s__Bacteroides_uniformis,data2 - HMDB0240687,148,79,0.0238685532868978,0.315279457199509,0.291410903912611,0.0326582241285516,g2+
data1 - s__Bacteroides_uniformis,data2 - HMDB0247339,148,79,0.306728183883725,-0.0234738039162209,0.330201987799946,0.0162266395925803,g1+
data1 - s__Bacteroides_uniformis,data2 - HMDB0304910,148,79,-0.375217306925926,0.0407653380987766,0.415982645024702,0.00211464892731938,g1-
data1 - s__Bacteroides_uniformis,data2 - HMDB0304937,148,79,-0.316203894684717,-0.00623385939177566,0.309970035292942,0.0233250048418767,g1-
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0000036,146,75,0.00488459796663289,0.346463242241185,0.341578644274552,0.0136148406984566,g2+
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0000933,146,75,0.0357082378057713,-0.423469224416134,0.459177462221906,0.00073948537923485,g2-
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0002404,146,75,-0.134510739655807,0.336449606504636,0.470960346160443,0.000781863166911867,g2+
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0061688,146,75,-0.0767720698067974,-0.300481827655167,0.22370975784837,0.106687317401503,g2-
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0240252,146,75,-0.0920911859383418,0.347520167064444,0.439611353002786,0.0016412163411359,g2+
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0303805,146,75,0.0358749616033007,-0.309506024213378,0.345380985816679,0.0137854804471162,g2-
data1 - s__Barnesiella_intestinihominis,data2 - HMDB0041784,111,66,0.075204911597181,0.310665440786192,0.235460529189011,0.120823029552203,g2+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0000682,108,64,-0.124581359274691,-0.319458740396255,0.194877381121564,0.201098033385047,g2-
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0000774,108,64,0.307036870263795,-0.00121006315097592,0.308246933414771,0.0478967254151914,g1+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0001193,108,64,0.00182752344754242,0.354596718641366,0.352769195193823,0.0219490504377906,g2+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0002902,108,64,0.14927280237596,0.302572996163661,0.1533001937877,0.314419731164407,g2+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0004158,108,64,0.262086104311837,0.437495588231028,0.175409483919191,0.212329596229664,g2+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0006344,108,64,-0.179423329357437,-0.371340027419524,0.191916698062087,0.195084903368317,g2-
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0059772,108,64,-0.183701931019747,-0.323013259546475,0.139311328526728,0.354054566419286,g2-
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0304910,108,64,-0.218057364637031,-0.308347132302369,0.0902897676653386,0.546400078885938,g2-
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0304928,108,64,-0.241534752539549,-0.350716366688138,0.109181614148589,0.456569467599005,g2-
