Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0029156,85,52,0.0675995456663774,0.318580125753276,0.250980580086898,0.146217520595856,g2+
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0029697,85,52,0.312206799887685,0.15041967713228,0.161787122755405,0.342440826236334,g1+
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0061652,85,52,-0.132779822981139,-0.348002364134559,0.21522254115342,0.203523896161913,g2-
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0062551,85,52,0.306067576740567,0.231285800210611,0.0747817765299555,0.655110174870034,g1+
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0246847,85,52,0.0873824052616486,0.426548175424018,0.33916577016237,0.041508606266762,g2+
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0252122,85,52,0.088441254841822,0.395999899694656,0.307558644852834,0.0674230061770458,g2+
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0296948,85,52,0.323973061541912,0.20921889538891,0.114754166153002,0.493206989820702,g1+
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0304915,85,52,-0.0972152592604835,-0.301138599858348,0.203923340597864,0.237597936425068,g2-
data1 - s__Actinomyces_sp._ph3,data2 - HMDB0304934,85,52,0.352317783422763,0.247458724732866,0.104859058689896,0.522810902942212,g1+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0000391,96,61,-0.00113568822633056,-0.347026319995447,0.345890631769116,0.0309933902755322,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0000617,96,61,0.0034943833725093,-0.328649183022306,0.332143566394815,0.0393185609845199,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0000672,96,61,-0.314818939792582,-0.0881293932921322,0.22668954650045,0.155710953045796,g1-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0001442,96,61,0.0328728033886921,0.36730340006614,0.334430596677448,0.035176400890427,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0001870,96,61,0.0986641618190739,0.30324010292194,0.204575941102866,0.200680734741798,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0002261,96,61,-0.0144180696703099,0.345626282706276,0.360044352376586,0.0250509123388374,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0006797,96,61,0.0358419510459844,-0.30975601814015,0.345597969186134,0.0332934810030883,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0011134,96,61,0.0532610138116496,0.348149698619017,0.294888684807368,0.0638893132568576,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0012322,96,61,0.314522627832935,0.0380266158765578,0.276496011956377,0.0857249126014481,g1+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0013622,96,61,-0.226921365147468,-0.33517937813038,0.108258012982911,0.481725793197736,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0029156,96,61,0.0715671198225114,0.38584943223452,0.314282312412008,0.0451170014106241,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0062747,96,61,0.0828970870252275,0.334898923312812,0.252001836287585,0.112891633646846,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0241978,96,61,-0.0503173477453459,-0.382347123549978,0.332029775804632,0.0351617910258546,g2-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0245432,96,61,-0.341056910430061,0.0754031652908131,0.416460075720874,0.0100239446402202,g1-
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0246847,96,61,0.120284406553335,0.463689542368158,0.343405135814823,0.0227302534452667,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0252122,96,61,0.0898460174492543,0.354040919251262,0.264194901802008,0.0942678683043521,g2+
data1 - s__Actinomyces_sp._S6_Spd3,data2 - HMDB0302991,96,61,-0.157692723721724,-0.306173494594998,0.148480770873273,0.347148619285967,g2-
data1 - s__Aggregatibacter_segnis,data2 - HMDB0241978,126,61,-0.141102548165745,0.329494497917232,0.470597046082976,0.0023614741038176,g2+
data1 - s__Aggregatibacter_segnis,data2 - HMDB0242023,126,61,-0.114246598498307,0.314174702158258,0.428421300656566,0.00574758809832887,g2+
data1 - s__Aggregatibacter_segnis,data2 - HMDB0258916,126,61,-0.114664151991735,-0.302020347362742,0.187356195371008,0.217170513057785,g2-
data1 - s__Aggregatibacter_sp._2125159857,data2 - HMDB0013292,109,50,-0.0275488570040155,0.33614079158621,0.363689648590225,0.0313230681315324,g2+
data1 - s__Aggregatibacter_sp._oral_taxon_458,data2 - HMDB0000626,112,49,0.159139185342386,-0.30495928231768,0.464098467660065,0.00684416808284238,g2-
data1 - s__Aggregatibacter_sp._oral_taxon_458,data2 - HMDB0013292,112,49,-0.0350325054273651,0.372540753322609,0.407573258749974,0.0152968525957948,g2+
data1 - s__Alloprevotella_rava,data2 - HMDB0000873,89,53,0.00726992371123416,-0.301470306798501,0.308740230509735,0.0733921673158826,g2-
data1 - s__Alloprevotella_rava,data2 - HMDB0001863,89,53,0.0524550670796392,0.313958453610329,0.26150338653069,0.125559994719723,g2+
data1 - s__Alloprevotella_rava,data2 - HMDB0010410,89,53,-0.000313153162289851,-0.338563316101082,0.338250162938792,0.0476858942603664,g2-
data1 - s__Alloprevotella_rava,data2 - HMDB0013751,89,53,0.101958774591943,-0.306581393727649,0.408540168319592,0.0184490380611257,g2-
data1 - s__Alloprevotella_rava,data2 - HMDB0032036,89,53,0.0656632099550604,-0.33065349921952,0.39631670917458,0.0213584913569782,g2-
data1 - s__Alloprevotella_rava,data2 - HMDB0038327,89,53,0.0198686033713699,0.316632073923272,0.296763470551902,0.0832683069486519,g2+
data1 - s__Alloprevotella_rava,data2 - HMDB0094710,89,53,-0.00701002736422927,-0.313173902491279,0.30616387512705,0.0746252012401505,g2-
data1 - s__Alloprevotella_rava,data2 - HMDB0242602,89,53,-0.0156676263640491,0.303599946204332,0.319267572568381,0.0641994893473805,g2+
data1 - s__Alloprevotella_rava,data2 - HMDB0252816,89,53,-0.0227796934891162,-0.311103095188384,0.288323401699267,0.0927305974365222,g2-
data1 - s__Alloprevotella_rava,data2 - HMDB0296921,89,53,0.0967984987798092,0.324773488085888,0.227974989306078,0.177404905765661,g2+
data1 - s__Alloprevotella_rava,data2 - HMDB0304937,89,53,0.115489572142881,-0.318361632548721,0.433851204691602,0.0121800876019265,g2-
data1 - s__Alloprevotella_sp._oral_taxon_473,data2 - HMDB0034450,104,57,0.0310832623182932,0.300927716763336,0.269844454445042,0.0973904877608631,g2+
data1 - s__Alloprevotella_sp._oral_taxon_473,data2 - HMDB0241978,104,57,0.00312476969485325,0.449386628773431,0.446261859078578,0.00434337393068929,g2+
data1 - s__Alloprevotella_tannerae,data2 - HMDB0000182,116,64,-0.0124418172998218,0.308800638428458,0.32124245572828,0.0368437670971757,g2+
data1 - s__Alloprevotella_tannerae,data2 - HMDB0000623,116,64,0.0927469750894884,-0.314744659543719,0.407491634633207,0.00838764833649863,g2-
data1 - s__Alloprevotella_tannerae,data2 - HMDB0010388,116,64,-0.0823791291311634,0.320221803864566,0.402600932995729,0.00909052291498824,g2+
data1 - s__Alloprevotella_tannerae,data2 - HMDB0242141,116,64,0.265703691859938,-0.318147539856364,0.583851231716302,0.000151938168250876,g2-
data1 - s__Alloprevotella_tannerae,data2 - HMDB0296921,116,64,0.0790198062789931,0.474853780594947,0.395833974315954,0.0059352414978977,g2+
data1 - s__Alloprevotella_tannerae,data2 - HMDB0304773,116,64,0.126451561850509,-0.306629164071773,0.433080725922282,0.00520193820643278,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0000991,119,65,0.163961904574111,0.364417729805518,0.200455825231406,0.168738083705709,g2+
data1 - s__Campylobacter_concisus,data2 - HMDB0001229,119,65,0.0303004715970293,-0.348566703488438,0.378867175085467,0.0122378045783329,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0002123,119,65,0.0464033997528815,-0.358138349190303,0.404541748943185,0.00742302243474224,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0002466,119,65,-0.1262217054467,-0.320595521613621,0.194373816166921,0.191656973050774,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0006203,119,65,0.00540680385028104,-0.307590918319901,0.312997722170182,0.0398816200032008,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0010320,119,65,0.0671986121001639,0.329850565128424,0.26265195302826,0.0800637557109893,g2+
data1 - s__Campylobacter_concisus,data2 - HMDB0010401,119,65,-0.130439289767048,-0.395944997988626,0.265505708221579,0.0674901162856572,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0010410,119,65,-0.0737272616061204,-0.331513484084365,0.257786222478245,0.0853455826591081,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0013751,119,65,0.0157338505705719,-0.384596921147365,0.400330771717937,0.00742398853539039,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0030987,119,65,0.149556831057099,0.305274607106799,0.155717776049701,0.29532116205949,g2+
data1 - s__Campylobacter_concisus,data2 - HMDB0032036,119,65,0.0614229066399743,-0.415486311716046,0.47690921835602,0.00136524032088325,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0041706,119,65,0.00761203623027757,-0.323576778312675,0.331188814542952,0.0291207853516069,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0041785,119,65,0.00288034390131523,-0.360901704750809,0.363782048652124,0.0154968835836955,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0059713,119,65,-0.0375955333232567,-0.395504192459105,0.357908659135849,0.0155260894630922,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0061117,119,65,0.00757796178137081,-0.420023849121533,0.427601810902903,0.00380262494204664,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0094710,119,65,0.0404762035994711,-0.341677997495005,0.382154201094476,0.0117266073670348,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0240652,119,65,-0.0102049852543485,-0.317342726763044,0.307137741508695,0.0429259819213483,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0252816,119,65,-0.0138779198866909,-0.358468684516567,0.344590764629876,0.0216609337232452,g2-
data1 - s__Campylobacter_concisus,data2 - HMDB0255516,119,65,-0.0202186503410636,0.304238037401214,0.324456687742278,0.0335342439011657,g2+
data1 - s__Campylobacter_concisus,data2 - HMDB0304809,119,65,-0.0561152647047517,-0.317275025327559,0.261159760622807,0.0833178059831343,g2-
data1 - s__Candidatus_Nanosynbacter_sp._HMT_352,data2 - HMDB0000182,96,57,0.0448086665977224,0.37033538073297,0.325526714135247,0.0443782889996938,g2+
data1 - s__Candidatus_Nanosynbacter_sp._HMT_352,data2 - HMDB0000517,96,57,-0.0622985586608088,0.353988942249762,0.416287500910571,0.0114972520409016,g2+
data1 - s__Candidatus_Nanosynbacter_sp._HMT_352,data2 - HMDB0002123,96,57,-0.0544908524583193,-0.311623105591692,0.257132253133373,0.117522607598997,g2-
data1 - s__Candidatus_Nanosynbacter_sp._HMT_352,data2 - HMDB0034757,96,57,-0.0271034919218237,0.300819043262913,0.327922535184737,0.0485136722584472,g2+
data1 - s__Candidatus_Nanosynbacter_sp._HMT_352,data2 - HMDB0059713,96,57,-0.0386901289750357,-0.329449112109962,0.290758983134926,0.0760727494055273,g2-
data1 - s__Candidatus_Nanosynbacter_sp._HMT_352,data2 - HMDB0242023,96,57,0.328985814185223,0.000910898262431397,0.328074915922791,0.0463891717071028,g1+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_008,data2 - HMDB0000182,89,54,0.0421236284854947,0.31484200136903,0.272718372883536,0.108368482459563,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_008,data2 - HMDB0002466,89,54,-0.0723565181344511,-0.328381918063622,0.256025399929171,0.128666026537819,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_008,data2 - HMDB0028933,89,54,0.301675587430304,-0.132581828059681,0.434257415489986,0.0118580621998583,g1+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_008,data2 - HMDB0242498,89,54,0.0698564883081968,-0.338290454825865,0.408146943134062,0.0169182481998276,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_053,data2 - HMDB0000191,92,55,0.0378501931984999,0.302252567038145,0.264402373839645,0.116295985674351,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_053,data2 - HMDB0000517,92,55,0.0504456869702449,0.363810166091125,0.31336447912088,0.0580811358694311,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_053,data2 - HMDB0034172,92,55,-0.0066691267335675,0.308786390246802,0.315455516980369,0.0619072387846429,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_057,data2 - HMDB0000517,91,54,-0.126957747575654,0.467194540035512,0.594152287611166,0.000314288318153055,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_057,data2 - HMDB0035662,91,54,-0.0475347205512048,-0.322251995675053,0.274717275123848,0.103428082267667,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_057,data2 - HMDB0304933,91,54,-0.00185454801023947,0.35688597001649,0.358740518026729,0.0330242653101105,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_075,data2 - HMDB0002123,94,50,-0.137052545155795,-0.306404722352734,0.169352177196939,0.319941676168089,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_075,data2 - HMDB0035662,94,50,-0.0723540312485681,-0.312728257555502,0.240374226306934,0.162166052591667,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_075,data2 - HMDB0036525,94,50,-0.115177865353153,-0.395295965535627,0.280118100182474,0.0923115064657887,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_075,data2 - HMDB0245603,94,50,-0.00285547551276489,-0.44291184539713,0.440056369884365,0.00845844730430501,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_076,data2 - HMDB0000182,90,56,0.0849632429278958,0.30582857748006,0.220865334552165,0.185379490529638,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_076,data2 - HMDB0000517,90,56,-0.0374697031352839,0.405157326537914,0.442627029673198,0.00732344945201469,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_076,data2 - HMDB0000687,90,56,-0.0177771799196439,0.312490598902479,0.330267778822123,0.0502935562081726,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_076,data2 - HMDB0001425,90,56,0.13239048786075,0.314717972515127,0.182327484654377,0.269015779863636,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_076,data2 - HMDB0032063,90,56,0.0916348704899673,0.376531759393564,0.284896888903597,0.0809271328285655,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_076,data2 - HMDB0062720,90,56,0.111397948587395,0.35973624099342,0.248338292406025,0.128706453239186,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_087,data2 - HMDB0000182,89,54,0.0999967338972512,0.302628970558069,0.202632236660818,0.230149481542418,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_087,data2 - HMDB0000955,89,54,0.00835234107565829,0.303424185961695,0.295071844886036,0.0844623195921972,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_087,data2 - HMDB0004667,89,54,-0.00165731731452359,-0.335318733818967,0.333661416504443,0.0495030293940437,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_087,data2 - HMDB0034172,89,54,0.0432963761152054,0.339890140787835,0.296593764672629,0.078803086513451,g2+
data1 - s__Candidatus_Nanosynbacter_sp._TM7_087,data2 - HMDB0035662,89,54,-0.0998558315972768,-0.32689492673662,0.227039095139343,0.175994816763439,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_087,data2 - HMDB0114746,89,54,0.0139275778599426,-0.303590273169675,0.317517851029617,0.0639589454349885,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_087,data2 - HMDB0245603,89,54,-0.0300723550116186,-0.309667296652353,0.279594941640734,0.100713415962558,g2-
data1 - s__Candidatus_Nanosynbacter_sp._TM7_087,data2 - HMDB0302281,89,54,0.0398305149434209,-0.32517397877952,0.365004493722941,0.0327880681360504,g2-
data1 - s__Fusobacterium_periodonticum,data2 - HMDB0000394,111,55,0.0698732294348286,0.351223933807062,0.281350704372234,0.0786273011339009,g2+
data1 - s__Fusobacterium_periodonticum,data2 - HMDB0004710,111,55,0.0813030340498569,-0.355012374672845,0.436315408722702,0.00732408166731968,g2-
data1 - s__Fusobacterium_periodonticum,data2 - HMDB0011171,111,55,-0.0508650224318092,-0.328223685316134,0.277358662884325,0.0858548011768172,g2-
data1 - s__Fusobacterium_periodonticum,data2 - HMDB0013292,111,55,0.00400459035393352,-0.374352205013319,0.378356795367253,0.018528758971055,g2-
data1 - s__Fusobacterium_periodonticum,data2 - HMDB0030916,111,55,-0.0168195078936122,0.326413462243075,0.343232970136688,0.0351229645761948,g2+
data1 - s__Fusobacterium_periodonticum,data2 - HMDB0032063,111,55,-0.03457390422431,-0.332810293919449,0.298236389695139,0.0650545694695688,g2-
