Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0045150,88,44,0.100860899319052,-0.383460645431281,0.484321544750333,0.00787146358166657,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0046718,74,38,0.00565094002686422,0.320653582973585,0.31500264294672,0.113661724369313,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0050262,82,41,-0.126760610732765,-0.409695438937636,0.282934828204871,0.118967914384019,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0050485,90,43,0.332115957177077,0.091327478555629,0.240788478621448,0.184302770994368,g1+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0071705,94,47,-0.00672168455224918,-0.301645667628093,0.294923983075844,0.0971358311212227,g2-
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0098015,72,37,-0.00867926660741508,0.317405124019032,0.326084390626447,0.107305648754701,g2+
data1 - s__Abiotrophia_sp._HMSC24B09,data2 - GO:0140662,94,47,0.109131710116647,-0.315992113923802,0.425123824040449,0.0173790323735388,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0001000,123,63,0.350613305430395,0.119902938048712,0.230710367381683,0.120257865510474,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0003700,136,73,0.142597338838988,0.330938493283472,0.188341154444483,0.174939210977194,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0003824,136,73,0.199835002371067,0.303292508461539,0.103457506090472,0.453934604791009,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0003979,105,54,0.0308141784275851,0.374492948991774,0.343678770564189,0.034382592332203,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004042,114,54,-0.328846268645862,-0.108675734597536,0.220170534048326,0.169451741131165,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004068,126,66,0.236451157180353,0.388812976049803,0.15236181886945,0.274248338264712,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004149,119,58,-0.310905057596789,-0.00978185447559568,0.301123203121194,0.0568688159475805,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004252,136,73,0.26745103230153,0.305871943904093,0.0384209116025624,0.776763296374989,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004401,125,66,0.253690588069222,0.409587144848704,0.155896556779482,0.257259525555111,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004416,116,52,-0.342390071902496,-0.163172655436244,0.179217416466253,0.261275669187407,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004582,126,64,0.370992400234712,0.198488020971252,0.17250437926346,0.228912901664884,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004614,104,55,0.364889537041766,0.246809070336544,0.118080466705222,0.444507187966292,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004616,136,73,-0.111895358793882,-0.361955423538311,0.250060064744429,0.0708251814971506,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004619,129,63,0.240168326100281,0.383201521220195,0.143033195119914,0.311178904066457,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004736,105,62,0.266884005342272,0.302208347813692,0.0353243424714201,0.814185834557616,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0004747,124,65,0.177903435589097,0.329378804592079,0.151475369002982,0.298688057706634,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0005198,136,72,0.035086193991725,0.351777625499233,0.316691431507508,0.0250745286265472,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0005506,136,73,0.107339342300296,0.319567545474305,0.212228203174009,0.130286460360838,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0005515,136,73,0.217813822922295,0.368407989003071,0.150594166080776,0.263185012690799,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006007,129,63,0.240007163753787,0.384737162146369,0.144729998392582,0.305209856031329,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006014,124,65,0.177903435589115,0.32937880459209,0.151475369002975,0.298688057706651,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006040,128,66,-0.300121441629775,-0.094719072303289,0.205402369326486,0.164761402546709,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006083,117,67,0.184294327447091,0.33312244498654,0.148828117539449,0.305931685619621,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006094,136,73,0.346178529702472,0.255759743644725,0.0904187860577471,0.500293522747259,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006352,136,73,0.209881603870517,0.357447314192665,0.147565710322148,0.275845919710589,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006508,136,73,0.216301011808462,0.333234618022594,0.116933606214133,0.39091129208743,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006523,126,66,0.236451157180328,0.38881297604982,0.152361818869491,0.274248338264583,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006629,136,73,-0.0924909931506871,0.308407674642981,0.400898667793668,0.00531955281831387,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006807,136,73,0.224896884664477,0.352562852243537,0.12766596757906,0.344598613809261,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0006979,136,73,0.0818391783049103,0.329455693851652,0.247616515546741,0.0780557658857743,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008081,136,73,0.0515647177582312,0.320149010494513,0.268584292736282,0.0577520409003924,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008233,136,73,0.0746869166429054,0.38277455239978,0.308087635756875,0.0261135702038349,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008236,136,73,0.233887205842693,0.30633184806435,0.0724446422216574,0.596426579617396,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008295,130,70,0.262500624717662,0.349957226349553,0.087456601631891,0.522318065734516,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008444,136,73,0.0423262000581332,-0.312814365036243,0.355140565094376,0.0131862221285388,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008484,136,73,0.137410721907478,0.434694042683961,0.297283320776482,0.0266164292349715,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008519,115,63,0.0726479456683216,0.312840736828729,0.240192791160408,0.116795941119284,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008705,128,68,0.0685930771653625,0.313054428466699,0.244461351301337,0.0951132229461027,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008775,117,67,0.184294327447086,0.333122444986552,0.148828117539466,0.305931685619567,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0008962,136,73,-0.346538191824518,-0.149962039793306,0.196576152031212,0.154192453449012,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0009234,134,72,0.303153221837321,0.194085960283542,0.109067261553779,0.433871775301437,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0009279,136,73,-0.37583512156574,-0.281591220016438,0.094243901549302,0.473722729276636,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0009341,132,72,0.343916848949644,0.100932724928727,0.242984124020917,0.0845604815616872,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0009435,136,73,0.166415401491131,0.363077661500573,0.196662260009442,0.150225622612388,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0010033,122,58,-0.30429767775327,-0.21650428576316,0.0877933919901104,0.56317785394601,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0010498,128,67,0.394219629212468,0.0917784942329812,0.302441134979486,0.0346165206116549,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015093,132,65,0.156813770285696,0.315593167715223,0.158779397429527,0.275189184453045,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015297,136,73,0.12526776777082,0.362496597926982,0.237228830156162,0.08562127991524,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015450,136,73,0.165693182849236,0.311555038514468,0.145861855665232,0.293764741442012,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015891,131,69,-0.331140632697285,-0.0195641405227504,0.311576492174535,0.0322221542479142,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0015930,82,48,0.0037294873059488,0.357793189069646,0.354063701763698,0.0472049216263846,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016209,136,73,0.292238842100747,0.369601325902318,0.0773624838015713,0.555974655096176,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016310,136,73,0.195767191548174,0.322669988607874,0.1269027970597,0.355993490566969,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016616,136,73,0.0920548836312393,0.313280631001425,0.221225747370185,0.116366303209,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016638,129,70,0.0966756435830417,0.423603882911886,0.326928239328845,0.0188489565740235,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016740,136,73,0.164779599673468,0.339814784682213,0.175035185008745,0.203952697023954,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016772,136,73,0.153946911101856,0.343674506921449,0.189727595819592,0.169057459093464,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016810,136,73,0.17500478727877,0.377135771972575,0.202130984693805,0.136451090902652,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016836,136,73,0.117595287447798,0.32780793332704,0.210212645879242,0.132333096477597,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0016987,136,73,0.120724531325408,0.305315295036767,0.184590763711358,0.188789579730035,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0019243,116,52,-0.342390071902494,-0.163172655436248,0.179217416466246,0.261275669187425,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0019646,136,73,0.19858310893583,0.304964765892751,0.106381656956921,0.441193730399884,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0019752,136,73,0.134766848640717,0.312466468658001,0.177699620017284,0.203718131004465,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0019941,128,67,0.394811581324175,0.0917784942329686,0.303033087091207,0.0342278528120825,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0022857,136,73,0.0245287350207129,0.341586712274121,0.317057977253408,0.0248336336566983,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0030430,87,53,-0.1557010415691,-0.320242481748688,0.164541440179588,0.327382623226962,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0030488,136,72,0.303710911195826,-0.0388931949331918,0.342604106129018,0.0174998274998637,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0030976,136,73,0.239172136681033,0.3233063876716,0.0841342509905671,0.535757931243338,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0031386,117,62,0.430511481549575,0.17267351374713,0.257837967802445,0.0744347265765315,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0031419,134,71,0.190154951357623,0.358363709875987,0.168208758518364,0.222050965042192,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0034775,114,58,0.236524539060421,0.473995621424012,0.237471082363591,0.0964350163879115,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0035438,133,67,-0.00842589153190408,0.319261356399323,0.327687247931227,0.0263050091419958,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0035596,133,70,0.148143978210409,0.354783079783829,0.20663910157342,0.140507823198064,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0042398,117,62,0.331203466363344,0.0134842196921569,0.317719246671187,0.0392106707220232,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0044237,136,73,0.25572630404166,0.36537205240624,0.10964574836458,0.410452902167835,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0045252,119,58,-0.310905057596805,-0.00978185447558458,0.301123203121221,0.0568688159475577,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0046026,113,57,0.31773183662484,0.0919298435217092,0.225801993103131,0.153891411641248,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0046677,136,73,-0.0107335567476328,0.300542220797541,0.311275777545173,0.0297921818993518,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0046872,136,73,0.198770068212927,0.37249975723851,0.173729689025583,0.198500980381084,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0046944,75,38,0.0842690480183863,0.306261344074386,0.221992296056,0.260324300974195,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0050126,118,57,-0.0672144778685056,-0.32259085695253,0.255376379084025,0.105266910356262,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0050334,129,65,-0.307596932945305,-0.165782306241501,0.141814626703804,0.331771483156845,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0051536,136,73,0.147026629087301,0.338415768502129,0.191389139414827,0.166698759845975,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0055070,83,40,0.32610590460891,0.211320935368641,0.114784969240269,0.53312008266555,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0055085,136,73,0.0856848733433324,0.354426946891371,0.268742073548038,0.0539335667772392,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0061024,122,58,-0.304297677753248,-0.216504285763164,0.0877933919900831,0.563177853946134,g1-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0070490,117,62,0.43051148154959,0.172673513747093,0.257837967802497,0.074434726576474,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0070573,107,63,0.182228866319617,0.382299889275519,0.200071022955903,0.177799195421199,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0070628,117,62,0.430511481549585,0.177433963773215,0.25307751777637,0.0795486694073417,g1+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0072488,115,63,0.0726479456683302,0.312840736828716,0.240192791160385,0.116795941119319,g2+
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0090529,136,73,-0.206383126374635,-0.367817007673899,0.161433881299264,0.231960776059366,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0097163,111,56,-0.113039375750879,-0.303303807940408,0.190264432189528,0.233922786717814,g2-
data1 - s__Actinomyces_bouchesdurhonensis,data2 - GO:0098015,87,53,-0.155701041569111,-0.320242481748681,0.16454144017957,0.327382623227014,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0000062,113,57,-0.0825694162032324,-0.399494682484001,0.316925266280769,0.0405645661545029,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0000310,119,58,-0.191309199932052,-0.352546844449598,0.161237644517546,0.286055288796537,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0001000,125,62,0.311230259752992,0.112831879284677,0.198398380468314,0.188367573371762,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0001530,116,57,-0.197770538951111,-0.322471242887579,0.124700703936468,0.417972446534662,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0001671,123,60,-0.228105018179813,-0.365515727914946,0.137410709735133,0.347741204031725,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0002143,123,57,-0.177594381372873,-0.305695663368083,0.12810128199521,0.405557635897264,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0003688,137,71,0.038655957417991,0.319364690402609,0.280708732984618,0.049653227399947,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0003724,132,65,-0.0590980415805209,-0.31923298688212,0.260134945301599,0.0787983306635374,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0003841,126,59,-0.224675333695226,-0.384702370044698,0.160027036349472,0.272234479219762,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004019,137,71,0.0248367119874556,0.310663448977433,0.285826736989977,0.0464842111319648,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004068,126,65,0.208848260130934,0.356651566309572,0.147803306178638,0.301050831692441,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004106,134,68,-0.374737230408034,-0.296151856669614,0.0785853737384193,0.559115163698124,g1-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004176,137,71,0.0700084304639821,0.327314467993377,0.257306037529395,0.0700862543565541,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004345,137,71,-0.174527614264408,-0.349915326106409,0.175387711842001,0.204269445514826,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004401,128,64,0.328088883996584,0.315208845949718,0.0128800380468665,0.926709497901578,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004422,137,71,0.0890936881510673,0.315467649839332,0.226373961688265,0.1110221236749,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004582,128,62,0.339663607289543,0.356575077806496,0.0169114705169535,0.903028972985636,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004609,136,69,-0.330562697533475,-0.165074436671569,0.165488260861905,0.240140330249967,g1-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004614,102,55,0.372487837597547,0.408583532700444,0.0360956951028978,0.803559298718173,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004616,137,71,-0.200448950864569,-0.388980367219617,0.188531416355048,0.163635108849326,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004619,128,62,0.236481169866454,0.333247783220634,0.0967666133541792,0.504452075709983,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004672,137,71,0.20515058503105,0.301205816969982,0.0960552319389323,0.490165621654798,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004722,136,70,0.257512768279528,0.300247878472315,0.0427351101927873,0.757032782219371,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004729,112,57,0.202188050893306,0.422360970634589,0.220172919741283,0.140063707777709,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004801,125,58,-0.270173532564969,-0.365426694785021,0.0952531622200524,0.513649496655856,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0004803,137,71,0.164900013239218,0.319725675138428,0.15482566189921,0.268005109378688,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0005096,117,56,-0.213170732117893,-0.314616561428693,0.1014458293108,0.511403575901201,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006006,137,71,-0.190027951140563,-0.316642352438374,0.126614401297811,0.362632078204905,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006007,128,62,0.237042003351534,0.330760397648868,0.0937183942973336,0.518252693485766,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006083,116,67,0.0834298268000537,0.327244214825756,0.243814388025703,0.101608207648252,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006098,137,71,-0.243887832238216,-0.380213258025535,0.136325425787319,0.309207877820981,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006166,137,71,0.088891540881074,0.315778078108793,0.226886537227719,0.110198875696385,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006275,137,71,0.0529540028516146,0.319181211469588,0.266227208617973,0.0621346915241705,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006313,137,71,0.159611730532256,0.317952817374736,0.158341086842479,0.258100554957036,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006378,102,49,-0.229790772771289,-0.349185446231642,0.119394673460353,0.464406105438153,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006465,137,71,0.151411405967453,0.30827452161832,0.156863115650868,0.264737169314025,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006468,137,70,0.225011240758692,0.310069513703812,0.0850582729451196,0.539995905910003,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006508,137,71,0.112066355032662,0.349537071818856,0.237470716786195,0.0900667999019131,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006523,126,65,0.208848260130914,0.356651566309578,0.147803306178664,0.301050831692357,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006527,129,68,0.348150233865571,0.163852290443078,0.184297943422493,0.194797040151115,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0006807,137,71,0.0649810969816838,0.332717302745784,0.267736205764101,0.0592956322490523,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008199,137,71,-0.24603180692131,-0.324360645648207,0.0783288387268976,0.566582447758223,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008233,137,71,-0.0882381033269808,0.310976708649374,0.399214811976355,0.0058813403368454,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008295,129,68,0.321328551094358,0.251826834694111,0.0695017164002474,0.61980149249041,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008320,137,71,-0.114189808479714,-0.324296996089084,0.21010718760937,0.136394090608793,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008519,119,62,0.0359663385810384,0.321685919110511,0.285719580529473,0.0627794467967473,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008666,115,56,-0.115651136836587,-0.347521043763353,0.231869906926766,0.139352773428097,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008685,135,71,0.259327295947272,0.321316724084338,0.0619894281370656,0.650026878651026,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008761,136,70,0.225055417828111,0.317987991060286,0.0929325732321742,0.502615227304776,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008775,116,67,0.083429826800052,0.327244214825771,0.243814388025719,0.101608207648227,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008817,119,65,0.398704479910713,0.278164003703062,0.120540476207651,0.385873149532912,g1+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008828,122,57,-0.180622384894632,-0.300609363232198,0.119986978337566,0.436892414985429,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008901,129,69,0.280343741051861,0.380453124078372,0.10010938302651,0.458928065487458,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008924,128,65,-0.246189783017205,-0.302992670089274,0.0568028870720693,0.692361123032486,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008934,121,60,-0.249048025130607,-0.403639178871196,0.154591153740589,0.281844316845119,g2-
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008935,130,66,0.13272613046873,0.343318856621311,0.210592726152581,0.145454506034715,g2+
data1 - s__Actinomyces_graevenitzii,data2 - GO:0008939,126,68,0.362694450199635,0.423078340670181,0.0603838904705466,0.641253823822279,g2+
