Feature	lfc_(Intercept)	lfc_statussc	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_statussc	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_statussc	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_statussc	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_statussc	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_statussc	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_statussc	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes	Description	Ontology	Definition
GO:0003700	0.0148453097813453	-0.0554046078541958	-0.000974478332127844	0.0204983911118548	0.0273055187819016	0.0359728989686366	0.0502103194962783	0.0552550273921911	0.0359245816875394	0.00108126576333917	0.0497947034596232	0.0503872517550896	0.0467645449010079	0.0353477124120156	0.268668942573781	-1.54224782173075	-0.901238497664495	0.411658061755026	0.541913238583079	0.76923444983341	1.42046871127113	0.788424243326845	0.124382149855068	0.368400193220342	0.680971767371437	0.588400610145796	0.442539955584222	0.156819596527073	0.999294240115144	0.439263206963246	0.998169724564096	0.999843293178325	0.999847471221903	0.955790162347918	0.568939355318358	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA binding transcription factor activity	MF	Interacting selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene in order to modulate transcription.
GO:0016491	-0.00342894867227273	-0.0112478859914694	0.000120461205982594	-0.003051802418189	-0.0352150161903803	-0.00788398011995622	0.0242257493855254	0.0451358996649039	0.0336432011097644	0.000954389607466388	0.043963162551001	0.0448740703796989	0.0438257940090945	0.0324807440117134	-0.0759694322641133	-0.334328649487664	0.126218061303477	-0.0694172630244391	-0.784751993576933	-0.179893605996509	0.745849583272754	0.939509170443135	0.738434913512388	0.899669103010369	0.944717541866717	0.433403036866956	0.857393800430793	0.456516578798459	0.999294240115144	0.946871306470046	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.82530123003871	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	oxidoreductase activity	MF	Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced.
GO:0005525	-0.021574167393013	0.000331880711412025	0.000229715819540708	0.00209132195526691	0.00526165292090023	0.00335822616249505	0.0195446020546774	0.042147997605568	0.0317641808623629	0.000919463826388836	0.0425634028123591	0.0418224833306846	0.0418335274833518	0.0304677497996494	-0.511866959728661	0.0104482691636247	0.249836712383683	0.0491342753888009	0.125809194047543	0.0802759500458454	0.641484920389569	0.609233110956096	0.991672656805603	0.802935660936268	0.960854744556096	0.89999239086732	0.936087289034105	0.521843655549676	0.999294240115144	0.996798511228317	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.853595781377304	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	GTP binding	MF	Interacting selectively and non-covalently with GTP, guanosine triphosphate.
GO:0005737	0.00427456974129717	-0.00252830292530764	-7.25239137788134e-06	-0.00486525993549003	-0.0120902764080303	-0.00974411122882308	0.0058608651056151	0.0416120386534522	0.0310688535420985	0.000901756059229675	0.0414261796640285	0.0407236333676998	0.0407457245449033	0.0295869992103552	0.102724352846446	-0.0813774129734711	-0.00804252026216124	-0.11744408909892	-0.296885994893073	-0.239144384782868	0.198089203435131	0.918270864226174	0.935212274682365	0.993590007683927	0.906610198185758	0.766820327276438	0.811205665230552	0.84314948494315	0.999294240115144	0.994865296262093	0.999813298149393	0.999843293178325	0.999847471221903	0.99911684330958	0.974196682925726	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	cytoplasm	CC	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.
GO:0003723	-0.00503901605611112	0.0111724296633026	0.00023369805607897	-0.000796140719916493	-0.00223747688013219	-0.00821491866916554	-0.0124862147176876	0.040759333392623	0.0311188384879676	0.000890180992526468	0.0415673160863439	0.0401292072000605	0.0411642243562165	0.0298200080082131	-0.123628519818313	0.359024636077676	0.262528697018906	-0.0191530460677987	-0.0557568174466406	-0.199564519862621	-0.418719361653044	0.901716912176771	0.719904600239091	0.793147842380663	0.984735547438316	0.955583731107153	0.841996736689953	0.675810293546946	0.999294240115144	0.937242608761977	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.921687755729727	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	RNA binding	MF	Interacting selectively and non-covalently with an RNA molecule or a portion thereof.
GO:0007165	0.0448653270869337	-0.0954346701246575	-0.00157256649256477	0.0268324603789398	0.0318395296781597	0.0516196912077402	0.0540148878078168	0.0589440295253287	0.0379275586830045	0.00114383937322371	0.0514275509597191	0.0550604804258193	0.0505881788125895	0.0375288687131905	0.761151340487415	-2.51623551418884	-1.37481409486087	0.521752637996635	0.578264654284223	1.02039038406526	1.43928899697506	0.447342983195548	0.012540874577782	0.17052115684993	0.602342473062485	0.56364876840965	0.30861080744794	0.15142233364577	0.973283151333224	0.104966809345657	0.825691784977749	0.999843293178325	0.999847471221903	0.900274788279042	0.564913930437767	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	signal transduction	BP	The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell.
GO:0006508	-0.00451857417707644	0.0116856240967799	-0.000263419207890965	0.006154862218024	0.0270429040930145	0.0254769401398629	-0.00646500137357963	0.043317484748019	0.0312226711126073	0.000924953654280667	0.0430861455989313	0.0409775078308584	0.0411609499718886	0.0302376399984272	-0.104312939760037	0.374267276961496	-0.284791791104198	0.142850146664701	0.65994506558668	0.618958992862476	-0.213806413923702	0.917011521350865	0.70854879758638	0.776058814687475	0.88653305527081	0.509946545946223	0.536553286008501	0.830886618245683	0.999294240115144	0.936286680654249	0.998169724564096	0.999843293178325	0.999847471221903	0.998605393526995	0.970929801592441	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	proteolysis	BP	The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.
GO:0004553	0.0167637674421738	-0.0732882261953839	-0.00110312274330865	0.0439909789355528	0.0739301165903591	0.0505555865250301	0.0313944721461259	0.0599731472098834	0.0390010256688271	0.00118797988438125	0.0523181432749665	0.0544094235979385	0.0522603596714364	0.0392370317976555	0.279521222781704	-1.87913586728982	-0.928570220600335	0.840836011789467	1.35877411855472	0.967379230508087	0.800123523818685	0.780094967436657	0.0614850523612876	0.354081118468964	0.401309325335256	0.175543447982715	0.334366206191617	0.424461301096549	0.999294240115144	0.287923394978188	0.998169724564096	0.999843293178325	0.999847471221903	0.914794890661026	0.810058102451763	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	hydrolase activity, hydrolyzing O-glycosyl compounds	MF	Catalysis of the hydrolysis of any O-glycosyl bond.
GO:0000155	0.0298150466079436	-0.0924365740189535	-0.00144911287072134	0.0356114713458153	0.0375654483969747	0.06181719277299	0.0596151552455926	0.059249339533722	0.0384592079200987	0.00115957246161035	0.0522350201403555	0.0557854678501145	0.0509836053230533	0.0379485595472477	0.503213147059205	-2.40349656214959	-1.24969583074515	0.68175471647426	0.673391294268721	1.2124915917831	1.57094645901826	0.615293900803663	0.0170284991637834	0.212675348047523	0.4960770193318	0.501371553545774	0.226562843227493	0.117563783589224	0.999294240115144	0.125703434799318	0.90362126126002	0.999843293178325	0.999847471221903	0.833023005869489	0.513936833441857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	phosphorelay sensor kinase activity	MF	Catalysis of the phosphorylation of a histidine residue in response to detection of an extracellular signal such as a chemical ligand or change in environment, to initiate a change in cell state or activity. The two-component sensor is a histidine kinase that autophosphorylates a histidine residue in its active site. The phosphate is then transferred to an aspartate residue in a downstream response regulator, to trigger a response.
GO:0005515	-0.0111984030609515	-0.044098019453516	-0.000688587415835359	0.0427355376358896	0.0688723938890123	0.108653812064268	0.000176524789117132	0.0427591106270257	0.0315158919434928	0.000916484665662711	0.042508827744499	0.0420387651257974	0.0410892640609138	0.0303413336457083	-0.261895135252734	-1.39923120477068	-0.75133544688109	1.00533324260912	1.63830677906256	2.64433580273406	0.0058179640743017	0.793635670266706	0.16308499950914	0.453215554448466	0.315788332501307	0.102719044941368	0.00874631370610063	0.995362983707799	0.999294240115144	0.509880454347694	0.998169724564096	0.999843293178325	0.999847471221903	0.299913918373709	0.99989517833051	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	protein binding	MF	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules).
GO:0000160	0.0376725770482777	-0.0826446126353979	-0.00148492964015351	0.0250782755284747	0.0296012641580906	0.0472065524573177	0.0564009294332902	0.0648534467366873	0.0401749295567623	0.00123083554186286	0.0552031585589539	0.0589885249947995	0.0524507075759417	0.0402458068828764	0.580887816205558	-2.05711904282573	-1.20644033231774	0.454290591030085	0.501813940265506	0.90001745713285	1.40141132211434	0.56188236097815	0.0407978557586235	0.228881850974819	0.65004625745493	0.616276351211192	0.369048249437775	0.162433209599028	0.998040276239636	0.22354701377019	0.918378474427965	0.999843293178325	0.999847471221903	0.939636620724204	0.581368692941975	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	phosphorelay signal transduction system	BP	A conserved series of molecular signals found in prokaryotes and eukaryotes; involves autophosphorylation of a histidine kinase and the transfer of the phosphate group to an aspartate that then acts as a phospho-donor to response regulator proteins.
GO:0006310	0.0243607462551252	-0.0506106052357102	-0.000958912775756986	-0.00473206355995848	0.0255887592089307	0.0110004772996382	0.0551420249892937	0.0535898610839153	0.0358477314996148	0.00108041031250622	0.0493256050769475	0.0498368420140248	0.0463574727499824	0.0345955823975428	0.454577521986467	-1.41182170024494	-0.887545004575716	-0.0959352359200967	0.513450655676169	0.237296743050825	1.59390364803369	0.649840085162097	0.159348068632728	0.375708706110965	0.923655183624507	0.608126851717768	0.812636907088346	0.112324930999024	0.999294240115144	0.504127967132706	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.504393219098299	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	DNA recombination	BP	Any process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. In eukaryotes genetic recombination can occur by chromosome assortment, intrachromosomal recombination, or nonreciprocal interchromosomal recombination. Interchromosomal recombination occurs by crossing over. In bacteria it may occur by genetic transformation, conjugation, transduction, or F-duction.
GO:0006412	-0.0153341279688225	0.021652695852558	0.0004132177770641	0.0149605271108423	0.00811838123554149	-0.00311423845300306	-0.0300061640256193	0.0396883448359665	0.030759814122033	0.000889330605454784	0.0406591904270158	0.039567793066241	0.041290087896802	0.0294876720357493	-0.386363503748999	0.703928046075168	0.464639105558264	0.367949458750213	0.205176498521168	-0.0754233912213168	-1.0175833476865	0.699583112666542	0.482186555791155	0.642627561021249	0.713247849139658	0.837614914063095	0.939943126462004	0.309940582037854	0.999294240115144	0.832105538664922	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.758811747829263	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	translation	BP	The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.
GO:0006260	-0.0282129588022752	-0.010928130086481	0.000306283346905193	0.000482946583809491	0.00837982429555446	0.0198500998306967	0.0253626442283671	0.0443102431180835	0.0332666861773519	0.000945228544719533	0.0438582893138002	0.0424980289639172	0.0442014401269534	0.0329773344327845	-0.636714150429952	-0.328500711739688	0.324030996118587	0.0110115235082261	0.197181481114555	0.449082649200663	0.769093217041604	0.524941499827862	0.74283069737008	0.746207764569486	0.991223756931833	0.843858908063352	0.653793062342668	0.4426236212486	0.99556255899557	0.950282695942475	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.819198706208819	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA replication	BP	The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA.
GO:0006265	0.0110300102698903	-0.01075131470842	-0.000490461763882154	-0.00905349088896064	0.00357905376650717	0.009061325675017	0.0245329795756112	0.0475055308036355	0.0338484215690662	0.000977607727546382	0.0466704275156236	0.0458369542894745	0.0440457593751881	0.0333574071472368	0.23218370752414	-0.317631198443993	-0.50169587459494	-0.193987742793439	0.0780822771055935	0.205725268528835	0.735458228732367	0.816600897406056	0.751051632980819	0.616359282491528	0.8463559585457	0.937830197564584	0.837186705081335	0.462806532105559	0.999294240115144	0.951889689071254	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.83052495546818	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA topological change	BP	The process in which a transformation is induced in the topological structure of a double-stranded DNA helix, resulting in a change in linking number.
GO:0003735	-0.0161756755335329	0.0229819216456479	0.000428000002909398	0.015717153884865	0.00888732076106599	-0.0033220820668301	-0.0311014063331905	0.0397006670897613	0.0307651049098673	0.000889773183237858	0.0406487849827058	0.0395577698474892	0.0413219190633737	0.0295067060166192	-0.407440900097736	0.747012620726571	0.481021468136317	0.386657409109569	0.224666880750106	-0.0803951544877468	-1.05404535212006	0.684061517469679	0.455815606803538	0.630956537353776	0.699365788534674	0.82243703495637	0.935992587936278	0.292963386182261	0.999294240115144	0.823273540049183	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.734481319603168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	structural constituent of ribosome	MF	The action of a molecule that contributes to the structural integrity of the ribosome.
GO:0009058	-0.0108170339737001	0.00891742307540596	0.000268893006956773	-0.000145379784700285	0.00124846742892399	0.00247141474075802	-0.00971150769171464	0.0397790742789039	0.0303286305652353	0.000872380276802258	0.0408463884060978	0.0394959225164132	0.0401069712114128	0.0290498817215143	-0.271927745172209	0.294026565301887	0.308229122215383	-0.0035591833298677	0.0316100333750952	0.0616205778225098	-0.334304551901921	0.785920460103414	0.769001625847371	0.758185756684941	0.997163260310565	0.974810336297508	0.950918271079824	0.738453071778971	0.999294240115144	0.956655295550795	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.941217764149935	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones.
GO:0003676	-0.0380790383492974	0.00585262919260805	0.000530190206905078	-0.0027320877034549	0.0119263063256264	0.0258853504166935	0.0110536222037787	0.0403321297961338	0.0304065600712161	0.000879250815071352	0.0403560718262516	0.0401395088276272	0.0406803300266948	0.0302044361309786	-0.944136561638946	0.192479161697359	0.603002235331511	-0.0676995450701344	0.297121381749887	0.636311219690385	0.365960223718324	0.346086304825686	0.847535996917753	0.54709876072885	0.946083372326141	0.766640846396433	0.525203571531425	0.714729677532271	0.920875449385992	0.973832003300741	0.998169724564096	0.999843293178325	0.999847471221903	0.996594370371379	0.932183215256587	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	nucleic acid binding	MF	Interacting selectively and non-covalently with any nucleic acid.
