Taxa,name,cooccurrence_g1,cooccurrence_g2,cor_g1,cor_g2,diff_cor,p,sign
data1 - s__Akkermansia_muciniphila,data2 - HMDB0002596,127,65,0.397747335348472,-0.112607133487179,0.51035446883565,0.000595831441431161,g1+
data1 - s__Alistipes_communis,data2 - HMDB0000765,116,61,-0.0206828127346911,0.301736493558197,0.322419306292888,0.039773323123462,g2+
data1 - s__Alistipes_communis,data2 - HMDB0240579,116,61,-0.0152250313664556,0.317760278578356,0.332985309944812,0.0330044366656876,g2+
data1 - s__Alistipes_ihumii,data2 - HMDB0059980,106,61,0.100840312115604,0.33936961516016,0.238529303044556,0.124481022488471,g2+
data1 - s__Alistipes_ihumii,data2 - HMDB0296921,106,61,-0.0333670628666367,-0.321346556610817,0.28797949374418,0.0678471168911623,g2-
data1 - s__Alistipes_indistinctus,data2 - HMDB0000394,97,44,0.30508212422852,0.127219662037638,0.177862462190882,0.31720216888943,g1+
data1 - s__Alistipes_indistinctus,data2 - HMDB0030055,97,44,0.30912611975691,0.0705300146596399,0.23859610509727,0.18350076355151,g1+
data1 - s__Alistipes_indistinctus,data2 - HMDB0038304,97,44,0.325673281635306,-0.0183448294194367,0.344018111054742,0.0569266094182379,g1+
data1 - s__Alistipes_onderdonkii,data2 - HMDB0002340,127,67,0.0841375397769451,-0.309293537204398,0.393431076981343,0.00865221806030281,g2-
data1 - s__Alistipes_onderdonkii,data2 - HMDB0028831,127,67,-0.0232860553192567,0.326339863849711,0.349625919168968,0.0186692142976239,g2+
data1 - s__Alistipes_onderdonkii,data2 - HMDB0029737,127,67,0.0302070321670815,0.319896474164284,0.289689441997203,0.0502666480556677,g2+
data1 - s__Alistipes_putredinis,data2 - HMDB0002285,124,61,-0.317517522720202,0.0057352683301797,0.323252791050382,0.0361508461587772,g1-
data1 - s__Alistipes_putredinis,data2 - HMDB0004309,124,61,-0.0135444562076941,-0.312663206735924,0.29911875052823,0.0522880333376099,g2-
data1 - s__Alistipes_putredinis,data2 - HMDB0006236,124,61,-0.0312006489928019,0.302690407292269,0.333891056285071,0.0313957253277291,g2+
data1 - s__Alistipes_putredinis,data2 - HMDB0010363,124,61,-0.302317132544988,-0.0620713373826366,0.240245795162352,0.117615900616693,g1-
data1 - s__Alistipes_putredinis,data2 - HMDB0240371,124,61,-0.0418964004129853,0.322429207021418,0.364325607434403,0.0184696132922162,g2+
data1 - s__Alistipes_putredinis,data2 - HMDB0240662,124,61,-0.326058754934285,-0.0949036704782403,0.231155084456045,0.127774097152622,g1-
data1 - s__Allisonella_histaminiformans,data2 - HMDB0000122,94,58,0.0224202311039141,-0.309959368715205,0.332379599819119,0.044662774170886,g2-
data1 - s__Allisonella_histaminiformans,data2 - HMDB0004710,94,58,-0.150335319279697,-0.331142004437725,0.180806685158028,0.259392987421014,g2-
data1 - s__Allisonella_histaminiformans,data2 - HMDB0013302,94,58,0.0296707105704072,-0.315166164959041,0.344836875529448,0.0371525508231927,g2-
data1 - s__Allisonella_histaminiformans,data2 - HMDB0030916,94,58,0.0441348442945397,0.380192357845897,0.336057513551357,0.0370618553567208,g2+
data1 - s__Allisonella_histaminiformans,data2 - HMDB0060049,94,58,-0.0895356177614771,-0.322993244310589,0.233457626549112,0.151088690775609,g2-
data1 - s__Allisonella_histaminiformans,data2 - HMDB0247284,94,58,0.0201820516395625,0.323429320442064,0.303247268802502,0.064891745066006,g2+
data1 - s__Anaerobutyricum_hallii,data2 - HMDB0247937,149,82,0.150831876664579,0.343495739953392,0.192663863288813,0.140122876475713,g2+
data1 - s__Anaerobutyricum_hallii,data2 - HMDB0296920,149,82,-0.00705017367127402,-0.333053656409678,0.326003482738404,0.0151549769105241,g2-
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0000873,149,82,0.062134002232656,0.38143585789885,0.319301855666194,0.0150606549676924,g2+
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0002285,149,82,0.0754676419475275,0.307453097833353,0.231985455885826,0.083004473673743,g2+
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0010363,149,82,0.104346707230834,0.359284268922527,0.254937561691693,0.0520522687189955,g2+
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0013854,149,82,0.0758234819620151,-0.342768815926441,0.418592297888457,0.00192490567715842,g2-
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0240381,149,82,0.0715972062989715,0.419387050558609,0.347789844259637,0.00721952897508515,g2+
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0240662,149,82,0.0306135697001979,0.313105884312944,0.282492314612746,0.0356934040381525,g2+
data1 - s__Anaerobutyricum_soehngenii,data2 - HMDB0304937,149,82,0.0934272041152928,0.304127408443024,0.210700204327732,0.114627075459588,g2+
data1 - s__Anaeromassilibacillus_sp._An200,data2 - HMDB0004482,146,80,0.153393692354857,0.302493494491927,0.14909980213707,0.264723497044349,g2+
data1 - s__Anaeromassilibacillus_sp._An200,data2 - HMDB0006236,146,80,-0.346696368183583,-0.000295289659212489,0.346401078524371,0.010567622096437,g1-
data1 - s__Anaeromassilibacillus_sp._An200,data2 - HMDB0010363,146,80,0.301177912905762,0.116000460715499,0.185177452190263,0.169279980245264,g1+
data1 - s__Anaeromassilibacillus_sp._An200,data2 - HMDB0251316,146,80,0.0322340779205001,-0.322858147888297,0.355092225808797,0.00940572979205156,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0000687,149,82,0.136319686053856,-0.335916589483007,0.472236275536863,0.000493345441852755,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0002285,149,82,-0.327893478035101,-0.379461507809838,0.0515680297747367,0.672900635084672,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0010363,149,82,-0.393286158874013,-0.404844282586046,0.0115581237120332,0.921590246270377,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0028823,149,82,0.129309188393337,-0.349362925925513,0.47867211431885,0.000396608657913911,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0029135,149,82,0.102512418548785,-0.3679269901817,0.470439408730485,0.000464580283968452,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0040121,149,82,-0.313595678553995,-0.298282993008647,0.0153126855453486,0.903722476121137,g1-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0059772,149,82,-0.138213514121591,-0.314826718799284,0.176613204677693,0.181100292332834,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0125171,149,82,0.310867229895433,0.16432343828164,0.146543791613793,0.265013573797461,g1+
data1 - s__Anaerostipes_hadrus,data2 - HMDB0240381,149,82,-0.360686498352505,-0.3355507358371,0.0251357625154052,0.837726721785144,g1-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0240662,149,82,-0.386227088417239,0.0422922751962222,0.428519363613461,0.00128382724914666,g1-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0304910,149,82,-0.387850875530849,-0.412665295549913,0.024814420019064,0.832433750550153,g2-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0304937,149,82,-0.408347351162099,-0.367748673362664,0.0405986777994343,0.732123979068896,g1-
data1 - s__Anaerostipes_hadrus,data2 - HMDB0304943,149,82,-0.272661375608898,-0.346735439325904,0.0740740637170057,0.557176616033507,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000122,138,80,0.111913085094117,0.405942798292549,0.294029713198432,0.0257958792263244,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000158,138,80,-0.328599899343813,-0.0235459117980831,0.30505398754573,0.0261012251110981,g1-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000501,138,80,0.0279324773387672,-0.405565326109783,0.43349780344855,0.00133335184692873,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000621,138,80,0.0591188383995758,0.375259310371569,0.316140471971993,0.0188649476340814,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0000955,138,80,0.195923465865908,0.423242320564937,0.227318854699029,0.0762923493277206,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002123,138,80,0.320584654048129,0.200168910391179,0.12041574365695,0.364916938985381,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002157,138,80,-0.0393385655082815,-0.496631799296756,0.457293233788475,0.000400951857466803,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002340,138,80,0.323294100411012,0.354918789234282,0.0316246888232699,0.802388653669595,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002579,138,80,-0.0262814215666745,-0.311887584260956,0.285606162694281,0.037974329360259,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0002829,138,80,0.391622965486835,0.462648290531017,0.0710253250441826,0.542574106227509,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0003099,138,80,0.301513536172788,0.195885823367776,0.105627712805011,0.429879838197307,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0004193,138,80,0.421555768655451,0.451642606074635,0.0300868374191842,0.794598976683246,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0005886,138,80,0.335277221492388,0.31263537276318,0.0226418487292083,0.859391504934195,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0006203,138,80,0.395717291707633,0.474119317432503,0.0784020257248698,0.497836033984034,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0006236,138,80,0.185498995564547,0.461685395398112,0.276186399833565,0.0290217272787221,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0010327,138,80,0.385526856757841,0.566091000699024,0.180564143941182,0.0995438937623121,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0010338,138,80,0.375639212025702,0.489776633151134,0.114137421125433,0.324187991248709,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0010410,138,80,0.414067412349811,0.553914632208087,0.139847219858276,0.198813990277065,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0011587,138,80,0.0702985350988824,-0.404942641594325,0.475241176693207,0.000463671405664945,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0013751,138,80,0.186727949653401,0.395052015023003,0.208324065369602,0.109082189158723,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0029200,138,80,0.17949522106647,0.409532962719252,0.230037741652782,0.0757790483214267,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0032036,138,80,0.346026807900605,0.361287729373566,0.0152609214729609,0.902785757521735,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0033830,138,80,0.381380829640349,0.38833065877779,0.00694982913744113,0.954444133910487,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0041706,138,80,0.259972853412692,0.469131306817851,0.209158453405159,0.0889976160490868,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0041734,138,80,0.384125820465997,0.557785098944188,0.173659278478191,0.115584513731899,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0041785,138,80,0.407359549168516,0.314030441818825,0.0933291073496906,0.451889432178275,g1+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0059747,138,80,0.286490118575446,0.375124008536701,0.0886338899612554,0.485378875461036,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0059990,138,80,0.222961470940143,0.316385793175268,0.0934243222351254,0.480047844784422,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0060016,138,80,0.184620478509862,0.347203285818327,0.162582807308466,0.219109024225886,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0061679,138,80,0.301677336017345,0.340774045186387,0.0390967091690416,0.760113361146845,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0062775,138,80,0.268652249908786,0.323688773182635,0.0550365232738488,0.672585205589358,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0094728,138,80,0.263943757959946,0.361101012960845,0.0971572550008992,0.450300098944647,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240259,138,80,0.0870657060303536,-0.34253959494165,0.429605300972004,0.00186566865243742,g2-
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240371,138,80,0.217510982415331,0.385222541399413,0.167711558984082,0.194841948925906,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240372,138,80,0.103259114286061,0.464752349153343,0.361493234867282,0.00512555847300122,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240474,138,80,0.250987505237337,0.371911523077703,0.120924017840366,0.347459284041683,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240481,138,80,0.317972184177042,0.557832199664182,0.23986001548714,0.0354880861966078,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0240652,138,80,0.332766179711904,0.444109646634129,0.111343466922224,0.357504700395162,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0244060,138,80,0.0230132315317213,0.308374477750645,0.285361246218924,0.0383762976267696,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0245498,138,80,0.386460023058808,0.519489387776405,0.133029364717597,0.239413243031677,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0252816,138,80,0.281648753444205,0.419347597528314,0.137698844084108,0.270301538649088,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0302502,138,80,0.0107013782269984,0.309445421664342,0.298744043437344,0.0303616120027224,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0304926,138,80,0.189089882552897,0.333159398173161,0.144069515620264,0.277806957356755,g2+
data1 - s__Anaerotardibacter_sp._CLA_AA_M13,data2 - HMDB0304930,138,80,0.366018940995552,0.3967272844126,0.030708343417048,0.801297665869609,g2+
data1 - s__Anaerotignum_faecicola,data2 - HMDB0006344,147,81,0.137070480513728,0.326170899379089,0.189100418865361,0.153621721553088,g2+
data1 - s__Anaerotignum_faecicola,data2 - HMDB0010357,147,81,-0.0685034605565571,-0.347587637554321,0.279084176997764,0.0364534993286065,g2-
data1 - s__Anaerotignum_faecicola,data2 - HMDB0013240,147,81,0.0980398898706608,0.343952437777644,0.245912547906983,0.0641855256334534,g2+
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0013067,148,82,-0.315595299818029,0.0646764665524451,0.380271766370474,0.00511400836489906,g1-
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0013078,148,82,-0.0599429020236801,-0.309867686553394,0.249924784529713,0.062597976924222,g2-
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0035822,148,82,-0.302803109215034,-0.0605217544000119,0.242281354815022,0.0715249481504832,g1-
data1 - s__Anthropogastromicrobium_aceti,data2 - HMDB0038304,148,82,-0.311482032380135,-0.129517455630624,0.181964576749511,0.169888731346044,g1-
data1 - s__Bacteriophage_sp.,data2 - HMDB0000672,120,65,-0.0226932851055013,0.30275958768192,0.325452872787422,0.0328269702082131,g2+
data1 - s__Bacteriophage_sp.,data2 - HMDB0001514,120,65,0.024140168667762,0.408540422558656,0.384400253890894,0.00910177876325124,g2+
data1 - s__Bacteriophage_sp.,data2 - HMDB0060018,120,65,0.118865224451997,-0.313460188546904,0.432325412998901,0.00472433749600354,g2-
data1 - s__Bacteriophage_sp.,data2 - HMDB0240527,120,65,0.0575594127676648,-0.342351693816018,0.399911106583683,0.0083421608401586,g2-
data1 - s__Bacteriophage_sp.,data2 - HMDB0240607,120,65,0.129750934250846,0.312751700090451,0.183000765839606,0.218959105778809,g2+
data1 - s__Bacteriophage_sp.,data2 - HMDB0303797,120,65,-0.0977268336352651,-0.328587936000578,0.230861102365313,0.121567995455741,g2-
data1 - s__Bacteriophage_sp.,data2 - HMDB0304928,120,65,0.300747896312013,0.250518884515384,0.0502290117966287,0.729230206406366,g1+
data1 - s__Bacteroides_caccae,data2 - HMDB0002404,143,76,-0.12311775263268,0.305165519977589,0.428283272610269,0.00236147440776535,g2+
data1 - s__Bacteroides_caccae,data2 - HMDB0004025,143,76,0.234147271508555,0.302572762064094,0.0684254905555388,0.609324535883737,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0000036,149,80,-0.192763225071469,0.365011891587495,0.557775116658964,4.07966837472351e-05,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0000138,149,80,-0.224426151012657,0.343828795404485,0.568254946417143,3.10041969195929e-05,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0000765,149,80,-0.0552777232180557,0.344840256458264,0.40011797967632,0.00321980501509556,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0000933,149,80,-0.0151511783041678,-0.341348325641675,0.326197147337507,0.0156332598068765,g2-
data1 - s__Bacteroides_fragilis,data2 - HMDB0031233,149,80,0.176364236908077,0.375525547831129,0.199161310923052,0.1240513297377,g2+
data1 - s__Bacteroides_fragilis,data2 - HMDB0034091,149,80,0.00312549438785768,-0.411089099660412,0.414214594048269,0.00178161960474355,g2-
data1 - s__Bacteroides_fragilis,data2 - HMDB0060121,149,80,-0.313971016411307,-0.0165664335631217,0.297404582848186,0.0285583437041126,g1-
data1 - s__Bacteroides_fragilis,data2 - HMDB0114746,149,80,0.00199784017085545,-0.334246549050988,0.336244389221843,0.0130567766370466,g2-
data1 - s__Bacteroides_ovatus,data2 - HMDB0000036,145,75,-0.0522653862795929,0.317919071198533,0.370184457478126,0.00834164919588543,g2+
data1 - s__Bacteroides_ovatus,data2 - HMDB0000933,145,75,0.115008689971134,-0.352435626137181,0.467444316108315,0.000826921157361937,g2-
data1 - s__Bacteroides_ovatus,data2 - HMDB0003441,145,75,0.0641340126945117,0.323917356402302,0.25978334370779,0.0602925033827395,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0000036,145,73,0.0904062245516115,0.482989396662757,0.392583172111146,0.00281743904729415,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0000138,145,73,0.0258082561704694,0.416436762145675,0.390628505975206,0.00424719470012436,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0000765,145,73,0.0150856621849483,0.339827488653975,0.324741826469027,0.0203425066742258,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0013240,145,73,-0.0203981258792421,0.340623938643812,0.361022064523054,0.010195241907456,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0114767,145,73,0.0171773096059569,0.402770549517201,0.385593239911244,0.00501803262013389,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0302281,145,73,-0.0593485428237125,0.309155147358092,0.368503690181805,0.00944910273857924,g2+
data1 - s__Bacteroides_stercoris,data2 - HMDB0304944,145,73,0.0655788750224137,0.390189708625209,0.324610833602795,0.0177112932992771,g2+
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000036,147,77,-0.0281259054721271,0.454973845274583,0.48309975074671,0.000284310342871352,g2+
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000126,147,77,0.0453206527532689,-0.323898778481933,0.369219431235202,0.00767166560485122,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000138,147,77,-0.0561481189091412,0.392410292315686,0.448558411224827,0.000994924652347962,g2+
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000518,147,77,0.019466807567424,-0.326439095811666,0.34590590337909,0.0122419363578621,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000765,147,77,-0.0808779167883524,0.321634011949654,0.402511928738006,0.00375393275066505,g2+
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0000933,147,77,-0.0630261996025904,-0.402123326980188,0.339097127377597,0.0111363483787692,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0002586,147,77,-0.0752699527578129,-0.359230598491086,0.283960645733273,0.0355913861684227,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0034091,147,77,-0.0157015906625732,-0.321777413472578,0.306075822810005,0.0262313379556507,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0039539,147,77,-0.0149624150732033,-0.310350937025541,0.295388521952337,0.0324208460529571,g2-
data1 - s__Bacteroides_thetaiotaomicron,data2 - HMDB0114746,147,77,0.00218232464804915,-0.314302249891337,0.316484574539386,0.0220404776431882,g2-
data1 - s__Bacteroides_uniformis,data2 - HMDB0000126,146,79,0.0788303961014389,-0.301155992296225,0.379986388397664,0.00603534843600451,g2-
data1 - s__Bacteroides_uniformis,data2 - HMDB0000933,146,79,0.00859410406551072,-0.403068717581804,0.411662821647315,0.00213537004262232,g2-
data1 - s__Bacteroides_uniformis,data2 - HMDB0010363,146,79,-0.344380780923722,0.0948111956167746,0.439191976540497,0.00137768043312603,g1-
data1 - s__Bacteroides_uniformis,data2 - HMDB0034091,146,79,-0.0173194042057719,-0.383489631185166,0.366170226979395,0.00643026605917085,g2-
data1 - s__Bacteroides_uniformis,data2 - HMDB0240381,146,79,-0.31755489750892,0.0246601990271065,0.342215096536026,0.0127425711679929,g1-
data1 - s__Bacteroides_uniformis,data2 - HMDB0240687,146,79,0.0301707302900555,0.312456514069048,0.282285783778992,0.038955835416119,g2+
data1 - s__Bacteroides_uniformis,data2 - HMDB0247339,146,79,0.310851268096045,-0.0210859766192705,0.331937244715315,0.015809021237096,g1+
data1 - s__Bacteroides_uniformis,data2 - HMDB0304910,146,79,-0.379839319490787,0.0503484252655865,0.430187744756373,0.00151447303819863,g1-
data1 - s__Bacteroides_uniformis,data2 - HMDB0304937,146,79,-0.315807645723082,-0.0156539332703353,0.300153712452747,0.0282955219864003,g1-
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0000036,144,75,-0.00793019865253597,0.339251053888971,0.347181252541507,0.0126499031853327,g2+
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0000933,144,75,0.0225605008661956,-0.403285642786207,0.425846143652403,0.00188614504275075,g2-
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0002404,144,75,-0.141935922125656,0.3190449975544,0.460980919680056,0.00107995398697081,g2+
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0034091,144,75,0.0133901895976419,-0.313469581664774,0.326859771262415,0.0197033242809521,g2-
data1 - s__Bacteroides_xylanisolvens,data2 - HMDB0240252,144,75,-0.0912338262118238,0.33439241330683,0.425626239518654,0.00242533282812185,g2+
data1 - s__Barnesiella_intestinihominis,data2 - HMDB0041784,109,66,0.0979986110058963,0.313355358393451,0.215356747387555,0.155513141111351,g2+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0000682,107,64,-0.134507326348783,-0.329718220481193,0.19521089413241,0.198901834860697,g2-
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0000774,107,64,0.310245794782192,-0.00271113367991127,0.312956928462103,0.0448457864857794,g1+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0001193,107,64,-0.000473666150383087,0.337579704489567,0.33805337063995,0.0291390944699375,g2+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0002902,107,64,0.146880027626849,0.314078658618808,0.167198630991958,0.272105258815908,g2+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0004158,107,64,0.245743718939588,0.41263682738385,0.166893108444263,0.243957211581065,g2+
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0006344,107,64,-0.166511933751682,-0.344888835210424,0.178376901458742,0.23492595622953,g2-
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0010363,107,64,-0.193268332614258,-0.33491576100018,0.141647428385922,0.343955808006055,g2-
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0059772,107,64,-0.169586039642787,-0.305256504099093,0.135670464456306,0.371693505850701,g2-
data1 - s__Bifidobacterium_adolescentis,data2 - HMDB0062747,107,64,0.0988997719706251,0.329290197645172,0.230390425674547,0.132176459043537,g2+
